2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,
2416,0,8784,8785,8700,8784,8785,0,8367,0,6755,6756,6757,6758,6759,8624,8792,8793,2416,0,0,0,0,0,6614,0,0,0,8412,8413,0,0,0,6614,0,0,0,0,0,2416,0,0,0,10631,0,0,6477,8256,8257,8258,8259,0,6847,6848,6849,6850,6851,6683,6684,2416,
2416,8700,0,0,0,0,0,0,8789,0,6838,6839,6840,6841,6842,0,0,0,2416,0,0,0,0,0,6697,6535,6536,0,8495,8496,0,7997,7998,6697,0,0,0,0,0,2416,0,10465,10466,10714,10548,10549,6560,8339,8340,8341,8342,0,6930,6931,6932,6933,6934,6766,6767,2416,
2416,0,0,0,0,0,0,0,8872,0,0,0,0,0,0,0,0,8714,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,10708,0,10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8797,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6862,6863,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6945,6946,2416,
2416,8453,8453,8454,0,0,0,0,0,0,0,0,0,0,0,0,0,8714,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,10876,0,0,0,0,0,0,0,10430,10431,0,0,0,0,0,0,0,0,0,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8797,2416,0,0,0,5933,5934,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,10877,0,0,0,0,0,0,0,0,10513,10514,0,0,0,0,0,0,0,0,2416,
2416,0,0,0,0,0,0,0,8366,0,8116,0,0,0,0,0,0,0,2416,0,0,0,6016,6017,6018,0,0,0,0,0,0,0,0,10264,10265,0,0,0,0,2416,10875,0,0,0,0,0,0,0,0,10596,10597,0,0,0,0,7114,7115,7280,7281,2416,
2416,8621,0,0,0,0,0,0,0,8116,0,0,0,0,0,0,0,8621,2416,0,0,0,6099,6100,6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,10713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7111,7112,7113,2416,
2416,8704,0,0,0,0,0,0,8369,8369,8369,0,0,0,0,0,0,8704,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,7764,7765,7766,0,0,0,0,0,0,0,0,0,0,0,7194,7195,7196,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,
2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,
2416,2659,2659,2659,2659,2659,2659,2659,2659,2492,2494,2659,2659,2659,2659,2659,2659,2659,2659,0,0,0,0,0,0,10607,10608,10608,10608,10609,10609,10609,10610,0,0,0,0,0,0,2659,2659,2659,2659,2659,2659,2659,2659,2492,2494,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10798,0,0,0,0,0,0,10798,0,0,0,0,0,0,0,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,
2416,0,0,9936,9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934,9935,0,0,2416,
2416,0,0,10019,10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017,10018,0,0,2416,
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,
2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,
